PH-20231011-16,NO2,undefined
PH-20231011-17,NO2,7.14
PH-20231011-18,NO2,11.055283018867923
PH-20231011-19,NO2,9.846193895870735
PH-20231011-20,NO2,10.805839311334292
PH-20231011-21,NO2,3.3309496810772505
PH-20231011-22,NO2,4.268571428571429
PH-20231011-23,NO2,1.4189222373806274
PH-20231011-24,NO2,-1.9173542600896858
PH-20231012-01,NO2,4.6866666666666665
PH-20231012-02,NO2,-0.7912500000000001
PH-20231012-03,NO2,-3.1428813559322037
PH-20231012-04,NO2,-2.536036036036036
PH-20231012-05,NO2,1.36
PH-20231012-06,NO2,-7.980000000000001
PH-20231012-07,NO2,10.99
PH-20231012-08,NO2,19.117022375215143
PH-20231012-09,NO2,27.220870917573873
PH-20231012-10,NO2,25.95532110091743
PH-20231012-11,NO2,16.00897435897436
PH-20231012-12,NO2,14.923181818181819
PH-20231012-13,NO2,13.15135135135135
PH-20231012-14,NO2,13.823157894736841
PH-20231012-15,NO2,15.48070796460177
PH-20231012-16,NO2,32.54901960784314
PH-20231012-17,NO2,43.82533143264435
PH-20231012-18,NO2,41.81833844580776
PH-20231012-19,NO2,39.42982072584171
PH-20231012-20,NO2,43.10398695854683
PH-20231012-21,NO2,44.63221142162819
PH-20231012-22,NO2,39.79755555555556
PH-20231012-23,NO2,33.31055619930474
PH-20231012-24,NO2,34.830527803958525
PH-20231013-01,NO2,63.77135
PH-20231013-02,NO2,60.35946969696969
PH-20231013-03,NO2,54.79612903225807
PH-20231013-04,NO2,69.9
PH-20231013-05,NO2,69.84705882352941
PH-20231013-06,NO2,70
PH-20231013-07,NO2,75.02
PH-20231013-08,NO2,126.03905813097865
PH-20231013-09,NO2,49.15
PH-20231013-10,NO2,54.53370165745856
PH-20231013-11,NO2,45.053333333333335
PH-20231013-12,NO2,21.488458715596334
PH-20231013-13,NO2,13.361765935214207
PH-20231013-14,NO2,5.890990990990991
PH-20231013-15,NO2,7.613076923076923
PH-20231013-16,NO2,7.595508021390373
PH-20231013-17,NO2,15.72
PH-20231013-18,NO2,29.63
PH-20231013-19,NO2,undefined
PH-20231013-20,NO2,26.1
PH-20231013-21,NO2,34.99999999999999
PH-20231013-22,NO2,15.844760213143871
PH-20231013-23,NO2,4.2
PH-20231013-24,NO2,3.0600000000000005
PH-20231014-01,NO2,0.4778187919463087
PH-20231014-02,NO2,-0.36688350983358575
PH-20231014-03,NO2,-1.4076143790849676
PH-20231014-04,NO2,-1.2946034816247582
PH-20231014-05,NO2,-2.3817630057803467
PH-20231014-06,NO2,-1.4116759776536312
PH-20231014-07,NO2,1.3905790960451971
PH-20231014-08,NO2,5.686634980988593
PH-20231014-09,NO2,9.761376037959666
PH-20231014-10,NO2,11.851834862385322
PH-20231014-11,NO2,7.04273311897106
PH-20231014-12,NO2,1.8923160434258164
PH-20231014-13,NO2,-0.5077186311787073
PH-20231014-14,NO2,-1.3140821917808219
PH-20231014-15,NO2,-0.3423829787234042
PH-20231014-16,NO2,9.539845559845562
PH-20231014-17,NO2,7.187154009936125
PH-20231014-18,NO2,12.365888958203369
PH-20231014-19,NO2,15.62822358346095
PH-20231014-20,NO2,18.108997134670485
PH-20231014-21,NO2,12.722222222222221
PH-20231014-22,NO2,9.782608695652174
PH-20231014-23,NO2,9.072877030162413
PH-20231014-24,NO2,8.71137254901961
PH-20231015-01,NO2,undefined
PH-20231015-02,NO2,23.992040816326533
PH-20231015-03,NO2,13.66
PH-20231015-04,NO2,5.263623188405798
PH-20231015-05,NO2,6.267556390977444
PH-20231015-06,NO2,3
PH-20231015-07,NO2,3.7
PH-20231015-08,NO2,16.92
PH-20231015-09,NO2,13.748571428571427
PH-20231015-10,NO2,2.15
PH-20231015-11,NO2,0.9
PH-20231015-12,NO2,38.3
PH-20231015-13,NO2,undefined
PH-20231015-14,NO2,-3.8372727272727265
PH-20231015-15,NO2,2.3191042584434647
PH-20231015-16,NO2,10.905254237288133
PH-20231015-17,NO2,undefined
PH-20231015-18,NO2,36.33135135135136
PH-20231015-19,NO2,36.17350574712644
PH-20231015-20,NO2,38.65386363636363
PH-20231015-21,NO2,36.63736842105263
PH-20231015-22,NO2,27.58
PH-20231015-23,NO2,32.35333333333333
PH-20231015-24,NO2,36.60314606741573
PH-20231008-01,NO3,undefined
PH-20231008-02,NO3,undefined
PH-20231008-03,NO3,undefined
PH-20231008-04,NO3,undefined
PH-20231008-05,NO3,undefined
PH-20231008-06,NO3,undefined
PH-20231008-07,NO3,undefined
PH-20231008-08,NO3,-0.04
PH-20231008-09,NO3,undefined
PH-20231008-10,NO3,undefined
PH-20231008-11,NO3,3.8083333333333336
PH-20231008-12,NO3,3.975
PH-20231008-13,NO3,6.915575221238938
PH-20231008-14,NO3,3.221969696969697
PH-20231008-15,NO3,3.1657499999999996
PH-20231008-16,NO3,4.61
PH-20231008-17,NO3,5.4
PH-20231008-18,NO3,8
PH-20231008-19,NO3,8.011449275362319
PH-20231008-20,NO3,7.055849056603773
PH-20231008-21,NO3,7.273118279569892
PH-20231008-22,NO3,7.286666666666668
PH-20231008-23,NO3,6.753676470588235
PH-20231008-24,NO3,4.996666666666667
PH-20231009-01,NO3,undefined
PH-20231009-02,NO3,3.65
PH-20231009-03,NO3,3.9
PH-20231009-04,NO3,4
PH-20231009-05,NO3,undefined
PH-20231009-06,NO3,undefined
PH-20231009-07,NO3,undefined
PH-20231009-08,NO3,undefined
PH-20231009-09,NO3,undefined
PH-20231009-10,NO3,undefined
PH-20231009-11,NO3,undefined
PH-20231009-12,NO3,10
PH-20231009-13,NO3,2
PH-20231009-14,NO3,undefined
PH-20231009-15,NO3,undefined
PH-20231009-16,NO3,undefined
PH-20231009-17,NO3,13.924000000000001
PH-20231009-18,NO3,undefined
PH-20231009-19,NO3,undefined
PH-20231009-20,NO3,undefined
PH-20231009-21,NO3,undefined
PH-20231009-22,NO3,undefined
PH-20231009-23,NO3,11
PH-20231009-24,NO3,7.4523809523809526
PH-20231010-01,NO3,3
PH-20231010-02,NO3,undefined
PH-20231010-03,NO3,undefined
PH-20231010-04,NO3,undefined
PH-20231010-05,NO3,undefined
PH-20231010-06,NO3,undefined
PH-20231010-07,NO3,8.61679104477612
PH-20231010-08,NO3,7.93
